id,longitude,latitude,year,month,beat,precinct
5290,-122.342163009,47.60817175,2011,8,M1,W
5291,-122.342163009,47.60817175,2011,8,M1,W
5292,-122.345443945,47.61508874,2011,8,D1,W
5293,-122.298723796,47.59741288,2011,8,G3,E
5294,-122.326362198,47.59877329,2011,8,K3,W
5295,-122.318150199,47.61467441,2011,8,E2,E
5296,-122.330510332,47.60188591,2011,8,K2,W
5298,-122.313087963,47.66399625,2011,8,U2,N
5299,-122.333908772,47.61137435,2011,8,M3,W
5300,-122.347887129,47.615361,2011,8,D1,W
5301,-122.298899799,47.60523466,2011,8,G2,E
5302,-122.33026479,47.60171616,2011,8,K3,W
5303,-122.369687082,47.6650411,2011,8,B2,N
5304,-122.296739218,47.57175289,2011,8,R2,S
5305,-122.338047719,47.61170568,2011,8,M2,W
5306,-122.338047719,47.61170568,2011,8,M2,W
5307,-122.341891604,47.6073407,2011,8,M1,W
5308,-122.33026479,47.60171616,2011,8,K3,W
5309,-122.31598799,47.59154188,2011,8,R1,S
5310,-122.347572035,47.61751932,2011,8,D2,W
5311,-122.347572035,47.61751932,2011,8,D2,W
5312,-122.331082199,47.60241242,2011,8,K2,W
5313,-122.307659486,47.60217535,2011,8,G2,E
5314,-122.325528837,47.61521875,2011,8,E3,E
5315,-122.325528837,47.61521875,2011,8,E3,E
5316,-122.331393297,47.60087888,2011,8,K2,W
5317,-122.336938539,47.61216878,2011,8,M2,W
5318,-122.317508721,47.5477997,2011,8,O3,S
5319,-122.32569436,47.60910568,2011,8,E3,E
5320,-122.32569436,47.60910568,2011,8,E3,E
5321,-122.356622063,47.62957257,2011,8,Q2,W
5322,-122.35670596,47.62501856,2011,8,Q3,W
5323,-122.32169565,47.59834608,2011,8,K3,W
5324,-122.263933868,47.5199755,2011,8,S3,S
5325,-122.401802375,47.68924173,2011,8,J1,N
5326,-122.401802375,47.68924173,2011,8,J1,N
5327,-122.344353393,47.61327122,2011,8,D1,W
5328,-122.325714575,47.59751407,2011,8,K3,W
5329,-122.325714575,47.59751407,2011,8,K3,W
5330,-122.331082199,47.60241242,2011,8,K2,W
5331,-122.331082199,47.60241242,2011,8,K2,W
5332,-122.295862444,47.60388214,2011,8,G2,E
5333,-122.268677079,47.50261126,2011,8,S3,S
5334,-122.31598799,47.59154188,2011,8,R1,S
5335,-122.347572035,47.61751932,2011,8,D2,W
5336,-122.342402599,47.6121175,2011,8,M1,W
5337,-122.325714573,47.59751407,2011,8,K3,W
5338,-122.30277707,47.60617557,2011,8,G2,E
5339,-122.321914834,47.59583136,2011,8,K3,W
5340,-122.278148069,47.54674467,2011,8,R3,S
5341,-122.313087963,47.66399625,2011,8,U2,N
5342,-122.354858326,47.61505734,2011,8,D1,W
5343,-122.348897996,47.6171311,2011,8,D1,W
5344,-122.386545753,47.58119535,2011,8,W1,SW
5345,-122.344936817,47.71957221,2011,8,N2,N
5346,-122.344936817,47.71957221,2011,8,N2,N
5347,-122.320915228,47.6225585,2011,7,E1,E
5348,-122.320915228,47.6225585,2011,7,E1,E
5349,-122.320915228,47.6225585,2011,7,E1,E
5350,-122.330510332,47.60188591,2011,7,K2,W
5351,-122.320915228,47.6225585,2011,7,E1,E
5352,-122.315250735,47.66401157,2011,7,U2,N
5353,-122.338047719,47.61170568,2011,7,M2,W
5354,-122.328209154,47.60262854,2011,7,K3,W
5355,-122.328209154,47.60262854,2011,7,K3,W
5356,-122.333908772,47.61137435,2011,7,M3,W
5357,-122.344441901,47.60890146,2011,7,M1,W
5358,-122.344441901,47.60890146,2011,7,M1,W
5359,-122.344441901,47.60890146,2011,7,M1,W
5360,-122.328966299,47.59961646,2011,7,K3,W
5361,-122.346294536,47.61177027,2011,7,D1,W
5362,-122.325007872,47.6108729,2011,7,E3,E
5363,-122.32169565,47.59834608,2011,7,K3,W
5364,-122.330510332,47.60188591,2011,7,K2,W
5365,-122.343052604,47.6125019,2011,7,M1,W
5366,-122.347887129,47.615361,2011,7,D1,W
5367,-122.347887129,47.615361,2011,7,D1,W
5368,-122.363828909,47.52111609,2011,7,F2,SW
5369,-122.337338753,47.60925298,2011,7,M3,W
5370,-122.32244834,47.59834757,2011,7,K3,W
5371,-122.339358064,47.60978174,2011,7,M3,W
5372,-122.339382657,47.61267823,2011,7,M2,W
5373,-122.31810284,47.60351653,2011,7,G1,E
5374,-122.331082199,47.60241242,2011,7,K2,W
5375,-122.323425262,47.5983487,2011,7,K3,W
5376,-122.320789514,47.61465549,2011,7,E2,E
5377,-122.346294536,47.61177027,2011,7,D1,W
5378,-122.32076238,47.61296336,2011,7,E2,E
5379,-122.342879598,47.60981273,2011,7,M1,W
5380,-122.341959543,47.610682,2011,7,M1,W
5381,-122.339173567,47.61372707,2011,7,M2,W
5382,-122.338047719,47.61170568,2011,7,M2,W
5383,-122.349921325,47.52466748,2011,7,F3,SW
5384,-122.337870639,47.60647838,2011,7,M1,W
5385,-122.337238169,47.60998189,2011,7,M3,W
5386,-122.318150194,47.61467441,2011,7,E2,E
5387,-122.318150194,47.61467441,2011,7,E2,E
5388,-122.318150194,47.61467441,2011,7,E2,E
5389,-122.318150194,47.61467441,2011,7,E2,E
5390,-122.31814095,47.61409443,2011,7,E2,E
5391,-122.343262296,47.61145276,2011,7,M1,W
5392,-122.325711256,47.59835286,2011,7,K3,W
5393,-122.3117246,47.55672478,2011,7,R1,S
5394,-122.330807498,47.60046424,2011,7,K3,W
5395,-122.339256992,47.61051065,2011,7,M1,W
5396,-122.339120538,47.61120103,2011,7,M1,W
5397,-122.344342051,47.611505029999996,2011,7,D1,W
5398,-122.349327377,47.61679884,2011,7,D1,W
5399,-122.349327377,47.61679884,2011,7,D1,W
5400,-122.307659483,47.60217535,2011,7,G2,E
5401,-122.276498362,47.53430569,2011,7,S2,S
5402,-122.313129663,47.66126937,2011,7,U2,N
5403,-122.359369244,47.69513711,2011,7,J1,N
5404,-122.359369244,47.69513711,2011,7,J1,N
5405,-122.296206859,47.57733075,2011,7,R2,S
5406,-122.333268209,47.59678343,2011,7,K2,W
5407,-122.337792916,47.60974973,2011,7,M3,W
5408,-122.320749636,47.60621256,2011,7,G1,E
5409,-122.331082199,47.60241242,2011,7,K2,W
5410,-122.269322062,47.53763755,2011,7,S2,S
5411,-122.269322062,47.53763755,2011,7,S2,S
5412,-122.261808898,47.54280347,2011,7,R3,S
5413,-122.338964332,47.61477578,2011,7,D2,W
5414,-122.338964332,47.61477578,2011,7,D2,W
5415,-122.338964332,47.61477578,2011,7,D2,W
5416,-122.344996828,47.72503555,2011,7,N2,N
5417,-122.344996828,47.72503555,2011,7,N2,N
5418,-122.30277707,47.60617557,2011,7,G2,E
5419,-122.331776965,47.60149293,2011,7,K3,W
5420,-122.31728077,47.59268664,2011,7,R1,S
5421,-122.31728077,47.59268664,2011,7,R1,S
5422,-122.315664076,47.67619809,2011,7,U1,N
5423,-122.330510332,47.60188591,2011,7,K2,W
5424,-122.318150194,47.61467441,2011,7,E2,E
5425,-122.331082199,47.60241242,2011,7,K2,W
5426,-122.269986042,47.52330727,2011,7,S3,S
5427,-122.320771381,47.61351951,2011,7,E2,E
5428,-122.331573389,47.60004107,2011,7,K2,W
5429,-122.385412469,47.68964104,2011,7,J2,N
5430,-122.385412469,47.68964104,2011,7,J2,N
5431,-122.320807892,47.61581931,2011,7,E2,E
5432,-122.289357156,47.6325238,2011,7,C2,E
5433,-122.344143639,47.61432034,2011,7,D1,W
5434,-122.340452133,47.61096395,2011,7,M1,W
5435,-122.341752608,47.61173309,2011,7,M1,W
5436,-122.320915228,47.6225585,2011,7,E1,E
5437,-122.320915228,47.6225585,2011,7,E1,E
5438,-122.320915228,47.6225585,2011,7,E1,E
5439,-122.37629144900001,47.55287088,2011,7,W2,SW
5440,-122.326360518,47.59919276,2011,7,K3,W
5441,-122.346306133,47.61973465,2011,7,Q3,W
5442,-122.350854024,47.62208691,2011,7,Q3,W
5443,-122.345223487,47.6143722,2011,7,D1,W
5444,-122.330510332,47.60188591,2011,7,K2,W
5445,-122.346586081,47.72321498,2011,7,N2,N
5446,-122.320331973,47.59918733,2011,7,K3,W
5447,-122.321438931,47.54750296,2011,7,O3,S
5448,-122.27532276,47.52331187,2011,7,S2,S
5449,-122.30765672,47.60167609,2011,7,G2,E
5450,-122.301289519,47.59144968,2011,7,G3,E
5451,-122.304248334,47.58408715,2011,7,R1,S
5452,-122.339358064,47.60978174,2011,7,M3,W
5453,-122.269991496,47.52211413,2011,7,S3,S
5454,-122.322102199,47.61352655,2011,7,E2,E
5455,-122.337320423,47.61132124,2011,7,M3,W
5456,-122.331995361,47.60844357,2011,7,K1,W
5457,-122.331995361,47.60844357,2011,7,K1,W
5458,-122.313087963,47.66399625,2011,7,U2,N
5459,-122.325056926,47.59877133,2011,7,K3,W
5460,-122.32344394,47.60412808,2011,7,G1,E
5461,-122.344896095,47.71717447,2011,7,N2,N
5462,-122.344896095,47.71717447,2011,7,N2,N
5463,-122.338146747,47.61097516,2011,7,M2,W
5464,-122.338146747,47.61097516,2011,7,M2,W
5466,-122.331082199,47.60241242,2011,7,K2,W
5467,-122.331082199,47.60241242,2011,7,K2,W
5468,-122.341132733,47.61004447,2011,7,M1,W
5469,-122.341132733,47.61004447,2011,7,M1,W
5470,-122.318197013,47.61759086,2011,7,E2,E
5471,-122.318197013,47.61759086,2011,7,E2,E
5472,-122.262218039,47.68210427,2011,7,U3,N
5473,-122.262218039,47.68210427,2011,7,U3,N
5474,-122.320882286,47.6204918,2011,7,E1,E
5475,-122.31879157,47.65848703,2011,7,U2,N
5476,-122.296231659,47.59921895,2011,7,G3,E
5477,-122.283486744,47.55445537,2011,7,R3,S
5478,-122.283486744,47.55445537,2011,7,R3,S
5479,-122.325479309,47.60170403,2011,7,K3,W
5480,-122.344595103,47.69672209,2011,7,N3,N
5481,-122.357869508,47.70328714,2011,7,J1,N
5482,-122.305540723,47.58550389,2011,7,R1,S
5483,-122.263933868,47.5199755,2011,7,S3,S
5484,-122.263933868,47.5199755,2011,7,S3,S
5485,-122.338449516,47.60878866,2011,7,M3,W
5486,-122.323750055,47.5991886,2011,7,K3,W
5487,-122.316125606,47.60620026,2011,7,G1,E
5488,-122.316125606,47.60620026,2011,7,G1,E
5490,-122.339256996,47.61051065,2011,7,M1,W
5491,-122.320771381,47.61351951,2011,7,E2,E
5492,-122.337591975,47.61120737,2011,7,M3,W
5493,-122.337591975,47.61120737,2011,7,M3,W
5494,-122.32169565,47.59834608,2011,7,K3,W
5495,-122.370902055,47.69205998,2011,7,J1,N
5496,-122.345223487,47.6143722,2011,7,D1,W
5497,-122.339458557,47.60905306,2011,7,M1,W
5498,-122.331082199,47.60241242,2011,7,K2,W
5499,-122.339120538,47.61120103,2011,7,M2,W
5500,-122.348858935,47.61974391,2011,7,Q3,W
5501,-122.313115709,47.66218058,2011,7,U2,N
5503,-122.329048253,47.58878256,2011,7,O1,S
5505,-122.330558848,47.61684046,2011,7,D3,W
5506,-122.31878688,47.65945819,2011,7,U2,N
5507,-122.329698785,47.61750462,2011,7,D3,W
5508,-122.347457821,47.61569349,2011,7,D1,W
5509,-122.333926633,47.64686731,2011,7,B3,N
5510,-122.320313017,47.61135552,2011,7,E2,E
5511,-122.339256992,47.61051065,2011,7,M1,W
5512,-122.343702991,47.61288656,2011,7,D1,W
5513,-122.339256996,47.61051065,2011,7,M1,W
5514,-122.336884599,47.60875623,2011,7,M3,W
5515,-122.336884599,47.60875623,2011,7,M3,W
5516,-122.340264673,47.61554493,2011,7,D2,W
5517,-122.31423802,47.66309964,2011,7,U2,N
5518,-122.355164899,47.51736039,2011,7,F3,SW
5519,-122.318168851,47.6158384,2011,7,E2,E
5520,-122.387538454,47.67860207,2011,7,J2,N
5521,-122.320798654,47.61523531,2011,7,E2,E
5522,-122.376445039,47.54468258,2011,7,W3,SW
5523,-122.375541001,47.56650946,2011,7,W1,SW
5524,-122.313028642,47.67021431,2011,7,U1,N
5525,-122.313028642,47.67021431,2011,7,U1,N
5526,-122.313028642,47.67021431,2011,7,U1,N
5527,-122.330510332,47.60188591,2011,7,K2,W
5528,-122.331214864,47.60087849,2011,7,K2,W
5529,-122.330510332,47.60188591,2011,7,K2,W
5530,-122.345653455,47.61403982,2011,7,D1,W
5531,-122.345653455,47.61403982,2011,7,D1,W
5532,-122.33026479,47.60171616,2011,6,K3,W
5533,-122.338047719,47.61170568,2011,6,M2,W
5534,-122.314261919,47.66218831,2011,6,U2,N
5535,-122.293751055,47.53891249,2011,6,S1,S
5536,-122.329514316,47.60405522,2011,6,K1,W
5537,-122.336415878,47.66393634,2011,6,B3,N
5538,-122.302772172,47.6074384,2011,6,G2,E
5539,-122.33733875,47.60925299,2011,6,M3,W
5541,-122.386776705,47.56200906,2011,6,W2,SW
5542,-122.294086195,47.56178419,2011,6,R2,S
5543,-122.320915228,47.6225585,2011,6,E1,E
5544,-122.331312959,47.60872917,2011,6,M3,W
5545,-122.323107752,47.59667115,2011,6,K3,W
5546,-122.291640626,47.68576785,2011,6,U3,N
5547,-122.353266617,47.69058906,2011,6,J1,N
5548,-122.272641516,47.53694994,2011,6,S2,S
5549,-122.326360518,47.59919276,2011,6,K3,W
5550,-122.327672933,47.5979363,2011,6,K3,W
5551,-122.327672933,47.5979363,2011,6,K3,W
5552,-122.350144828,47.70870003,2011,6,N1,N
5553,-122.388859792,47.67527796,2011,6,B1,N
5554,-122.320942393,47.62426903,2011,6,C1,E
5555,-122.320561304,47.70857741,2011,6,L2,N
5556,-122.35394776,47.51462303,2011,6,UNKNOWN,UNKNOWN
5557,-122.347771818,47.73167696,2011,6,N2,N
5558,-122.347771818,47.73167696,2011,6,N2,N
5559,-122.340473672,47.61449557,2011,6,D2,W
5560,-122.26388786,47.52764248,2011,6,S2,S
5561,-122.26388786,47.52764248,2011,6,S2,S
5562,-122.313028642,47.67021431,2011,6,U1,N
5563,-122.313028642,47.67021431,2011,6,U1,N
5564,-122.329062261,47.58617012,2011,6,O1,S
5565,-122.338247298,47.6102463,2011,6,M3,W
5566,-122.275672393,47.54578659,2011,6,S2,S
5567,-122.336128727,47.61044597,2011,6,M3,W
5568,-122.333498432,47.60337609,2011,6,K1,W
5569,-122.329514316,47.60405522,2011,6,K1,W
5570,-122.333977205,47.70775664,2011,6,N3,N
5571,-122.313028642,47.67021431,2011,6,U1,N
5573,-122.318379151,47.60268892,2011,6,G1,E
5574,-122.318379151,47.60268892,2011,6,G1,E
5575,-122.320250368,47.66131587,2011,6,U2,N
5576,-122.320215997,47.62774923,2011,6,C1,E
5577,-122.320215997,47.62774923,2011,6,C1,E
5578,-122.320215997,47.62774923,2011,6,C1,E
5579,-122.320215997,47.62774923,2011,6,C1,E
5580,-122.344560656,47.6938234,2011,6,N3,N
5581,-122.344972895,47.6382565,2011,6,D2,W
5582,-122.329642915,47.60171821,2011,6,K3,W
5583,-122.333756825,47.6086926,2011,6,M3,W
5584,-122.320780372,47.61407567,2011,6,E2,E
5585,-122.310919662,47.6008428,2011,6,G2,E
5586,-122.334215333,47.55379606,2011,6,O2,S
5587,-122.331082199,47.60241242,2011,6,K2,W
5588,-122.342843229,47.61355147,2011,6,D1,W
5589,-122.344512557,47.68875092,2011,6,J3,N
5590,-122.268030094,47.51985178,2011,6,S3,S
5591,-122.341959536,47.610682,2011,6,M1,W
5592,-122.361804961,47.53369478,2011,6,F1,SW
5593,-122.33026479,47.60171616,2011,6,K3,W
5594,-122.332251471,47.60201216,2011,6,K2,W
5595,-122.339256992,47.61051065,2011,6,UNKNOWN,UNKNOWN
5596,-122.355829482,47.51810155,2011,6,F2,SW
5597,-122.338047719,47.61170568,2011,6,M2,W
5598,-122.339173567,47.61372707,2011,6,M2,W
5599,-122.376422567,47.54559328,2011,6,F1,SW
5600,-122.296353056,47.5462666,2011,6,S1,S
5601,-122.357311947,47.69060653,2011,6,J1,N
5602,-122.335928546,47.61190423,2011,6,M2,W
5603,-122.327680646,47.59665538,2011,6,K3,W
5604,-122.320280436,47.64932765,2011,6,C1,E
5605,-122.320280436,47.64932765,2011,6,C1,E
5606,-122.320280436,47.64932765,2011,6,C1,E
5607,-122.326819707,47.61707676,2011,6,E1,E
5608,-122.303239106,47.60902018,2011,6,G2,E
5609,-122.303239106,47.60902018,2011,6,G2,E
5610,-122.262179861,47.52019071,2011,6,S3,S
5611,-122.263933868,47.5199755,2011,6,S3,S
5612,-122.331082199,47.60241242,2011,6,K2,W
5613,-122.311470179,47.61350891,2011,6,C3,E
5614,-122.344567659,47.69418404,2011,6,UNKNOWN,UNKNOWN
5615,-122.310781989,47.57732158,2011,6,R1,S
5616,-122.264594368,47.52388078,2011,6,S2,S
5617,-122.341542597,47.61278241,2011,6,M2,W
5618,-122.325859619,47.60509001,2011,6,E3,E
5619,-122.316756141,47.61222596,2011,6,E2,E
5620,-122.335976002,47.60088134,2011,6,K2,W
5621,-122.336938539,47.61216878,2011,6,M2,W
5622,-122.317222849,47.59918907,2011,6,K3,W
5623,-122.317222849,47.59918907,2011,6,K3,W
5624,-122.28910982,47.56746182,2011,6,R3,S
5625,-122.353117962,47.52651905,2011,6,F3,SW
5626,-122.345443945,47.61508874,2011,6,D1,W
5627,-122.345443945,47.61508874,2011,6,D1,W
5628,-122.345443945,47.61508874,2011,6,D1,W
5629,-122.345443945,47.61508874,2011,6,D1,W
5630,-122.313087963,47.66399625,2011,6,U2,N
5631,-122.320771381,47.61351951,2011,6,E2,E
5632,-122.329266845,47.61468893,2011,6,M2,W
5633,-122.362821464,47.52176254,2011,6,F2,SW
5634,-122.331082199,47.60241242,2011,6,K2,W
5635,-122.33026479,47.60171616,2011,6,K3,W
5636,-122.315810643,47.66310879,2011,6,U2,N
5637,-122.315810643,47.66310879,2011,6,U2,N
5638,-122.32169565,47.59834608,2011,6,K3,W
5639,-122.335928546,47.61190423,2011,6,M2,W
5640,-122.335928546,47.61190423,2011,6,M2,W
5641,-122.323097378,47.59918737,2011,6,K3,W
5642,-122.328358836,47.61369803,2011,6,E3,E
5643,-122.329131555,47.61912473,2011,6,D3,W
5644,-122.336165507,47.61605329,2011,6,D2,W
5645,-122.325058629,47.5983519,2011,6,K3,W
5646,-122.346731373,47.52372661,2011,6,F3,SW
5647,-122.331776965,47.60149293,2011,6,K3,W
5648,-122.279444964,47.54066759,2011,6,S2,S
5649,-122.317581856,47.52644854,2011,6,F3,SW
5650,-122.339458558,47.60905306,2011,6,M1,W
5651,-122.356231442,47.66911147,2011,6,B2,N
5652,-122.356231442,47.66911147,2011,6,B2,N
5653,-122.296175462,47.61470287,2011,6,C3,E
5654,-122.376794003,47.69698014,2011,6,J1,N
5655,-122.311569069,47.60168277,2011,6,G2,E
5656,-122.336564678,47.60505166,2011,5,K1,W
5657,-122.325587063,47.52647327,2011,5,F3,SW
5658,-122.325587063,47.52647327,2011,5,F3,SW
5659,-122.311937121,47.67614527,2011,5,U1,N
5660,-122.311937121,47.67614527,2011,5,U1,N
5661,-122.311937121,47.67614527,2011,5,U1,N
5662,-122.311937121,47.67614527,2011,5,U1,N
5663,-122.32173501,47.59918461,2011,5,K3,W
5664,-122.329506543,47.60137163,2011,5,K3,W
5665,-122.308863594,47.61221899,2011,5,C3,E
5666,-122.33294187,47.6158847,2011,5,D2,W
5667,-122.325056922,47.59877133,2011,5,K3,W
5668,-122.31728077,47.59268664,2011,5,R1,S
5669,-122.326906878,47.52562736,2011,5,F3,SW
5670,-122.320789514,47.61465549,2011,5,E2,E
5671,-122.376189312,47.5640766,2011,5,W2,SW
5672,-122.388046968,47.57473667,2011,5,W1,SW
5673,-122.354751195,47.62457688,2011,5,Q3,W
5674,-122.350854024,47.62208691,2011,5,Q3,W
5675,-122.354751195,47.62457688,2011,5,Q3,W
5676,-122.339458557,47.60905306,2011,5,M1,W
5677,-122.350854024,47.62208691,2011,5,Q3,W
5678,-122.332224216,47.60088043,2011,5,K2,W
5679,-122.330510332,47.60188591,2011,5,K2,W
5680,-122.32344394,47.60412808,2011,5,G1,E
5681,-122.32344394,47.60412808,2011,5,G1,E
5682,-122.3415426,47.61278241,2011,5,M2,W
5683,-122.3415426,47.61278241,2011,5,M2,W
5684,-122.349289882,47.61619035,2011,5,D1,W
5685,-122.34927431,47.52282778,2011,5,F3,SW
5686,-122.336208177,47.65915221,2011,5,B3,N
5687,-122.352761664,47.72527396,2011,5,N1,N
5688,-122.320293271,47.59834624,2011,5,K3,W
5689,-122.331124146,47.60171758,2011,5,K2,W
5690,-122.339358065,47.60978173,2011,5,M3,W
5691,-122.339358065,47.60978173,2011,5,M3,W
5692,-122.340403415,47.62321651,2011,5,D2,W
5693,-122.331082199,47.60241242,2011,5,K2,W
5694,-122.337591975,47.61120737,2011,5,M3,W
5695,-122.338651161,47.60733159,2011,5,M1,W
5696,-122.397989158,47.55261175,2011,5,W2,SW
5697,-122.33026479,47.60171616,2011,5,K3,W
5698,-122.314545218,47.60168948,2011,5,G1,E
5699,-122.323756789,47.59751089,2011,5,K3,W
5700,-122.323756789,47.59751089,2011,5,K3,W
5701,-122.322110927,47.6140662,2011,5,E2,E
5702,-122.302909508,47.58454187,2011,5,R2,S
5703,-122.346234139,47.61004416,2011,5,D1,W
5704,-122.288799547,47.57449377,2011,5,R2,S
5705,-122.36435577,47.56834595,2011,5,W1,SW
5706,-122.345443945,47.61508874,2011,5,D1,W
5707,-122.330722162,47.57438133,2011,5,O1,S
5708,-122.333271207,47.57557526,2011,5,O1,S
5709,-122.334203659,47.57438558,2011,5,O1,S
5710,-122.313579677,47.6356034,2011,5,C2,E
5711,-122.286068405,47.56476047,2011,5,R3,S
5712,-122.33026479,47.60171616,2011,5,K3,W
5713,-122.277275885,47.55042527,2011,5,R3,S
5714,-122.318168851,47.6158384,2011,5,E2,E
5715,-122.340452133,47.61096395,2011,5,M1,W
5716,-122.33026479,47.60171616,2011,5,K3,W
5718,-122.264707196,47.5255672,2011,5,S2,S
5719,-122.339120539,47.61120103,2011,5,M2,W
5721,-122.324731506,47.59835127,2011,5,K3,W
5722,-122.336962288,47.64688169,2011,5,B3,N
5723,-122.339358065,47.60978173,2011,5,M3,W
5724,-122.293751055,47.53891249,2011,5,S1,S
5725,-122.337591975,47.61120737,2011,5,M3,W
5726,-122.331124146,47.60171758,2011,5,K2,W
5727,-122.316780473,47.60620305,2011,5,G1,E
5728,-122.277472441,47.63093674,2011,5,C3,E
5729,-122.3194062,47.60269092,2011,5,G1,E
5730,-122.336683423,47.61021404,2011,5,M3,W
5731,-122.319640739,47.59708197,2011,5,K3,W
5732,-122.330266452,47.60129664,2011,5,K3,W
5733,-122.330266452,47.60129664,2011,5,K3,W
5734,-122.336884599,47.60875623,2011,5,M3,W
5735,-122.26999045,47.52055616,2011,5,S3,S
5736,-122.317861748,47.70917517,2011,5,L1,N
5737,-122.302236384,47.60032113,2011,5,G2,E
5738,-122.311917758,47.67397843,2011,5,U1,N
5739,-122.315664076,47.67619809,2011,5,U1,N
5741,-122.341771938,47.60993145,2011,5,M1,W
5742,-122.343284238,47.61498466,2011,5,D1,W
5743,-122.343284238,47.61498466,2011,5,D1,W
5744,-122.279977046,47.6285315,2011,5,C3,E
5745,-122.339120538,47.61120103,2011,5,M2,W
5746,-122.319456135,47.61466515,2011,5,E2,E
5747,-122.319456135,47.61466515,2011,5,E2,E
5748,-122.316863517,47.61584806,2011,5,E2,E
5749,-122.316863517,47.61584806,2011,5,E2,E
5750,-122.345003455,47.6136555,2011,5,D1,W
5751,-122.320372517,47.55271946,2011,5,O3,S
5752,-122.320372517,47.55271946,2011,5,O3,S
5753,-122.322275774,47.67951776,2011,5,J3,N
5754,-122.311979506,47.6621728,2011,5,U2,N
5755,-122.3302254,47.6115429,2011,5,E3,E
5756,-122.297506891,47.59612643,2011,5,G3,E
5757,-122.322110927,47.6140662,2011,5,E2,E
5758,-122.345592084,47.62715256,2011,5,Q3,W
5759,-122.336683423,47.61021404,2011,5,M3,W
5760,-122.269322062,47.53763755,2011,5,S2,S
5761,-122.298150715,47.57835005,2011,5,R2,S
5762,-122.305027892,47.60716909,2011,5,G2,E
5763,-122.328358836,47.61369803,2011,5,E3,E
5764,-122.345653455,47.61403982,2011,5,D1,W
5765,-122.331208693,47.617225,2011,5,D3,W
5766,-122.337591975,47.61120737,2011,5,M3,W
5767,-122.344996828,47.72503555,2011,5,N2,N
5768,-122.345664267,47.61580557,2011,5,D1,W
5769,-122.313087963,47.66399625,2011,5,U2,N
5770,-122.345223485,47.6143722,2011,5,D1,W
5771,-122.345223485,47.6143722,2011,5,D1,W
5772,-122.313087962,47.66399626,2011,5,U2,N
5773,-122.322110927,47.6140662,2011,5,E2,E
5774,-122.341343431,47.61027471,2011,5,M1,W
5775,-122.341343431,47.61027471,2011,5,M1,W
5776,-122.341542597,47.61278241,2011,5,M2,W
5777,-122.337320423,47.61132124,2011,5,M2,W
5778,-122.337792916,47.60974973,2011,5,M3,W
5779,-122.3458631,47.61299081,2011,5,D1,W
5780,-122.345837688,47.68104648,2011,5,J3,N
5781,-122.310829696,47.6630754,2011,5,U2,N
5782,-122.33026479,47.60171616,2011,5,K3,W
5783,-122.33026479,47.60171616,2011,5,K3,W
